School,FiscalYear,NAE_Overall_Average_Fee_USD,NAE_Secondary_Average_Fee_USD,NAE_Sixth_Form_Average_Fee_USD,NAE_Primary_Average_Fee_USD,NAE_EY_Average_Fee_USD,Overall_Gap_Median,Secondary_Gap_Median,Sixth_Form_Gap_Median,Overall_Pct_vs_Median,Secondary_Pct_vs_Median,Mainentance_Capex_sum,Expansion_Capex_sum,CPT_Capex_sum,Mainentance_Capex_std,Expansion_Capex_std,CPT_Capex_std,Revenue,Capex_annual_sum,RegionCode,SubRegionCode,Region,Subregion,City,Country,StudentFTE,CapacityFTE,leads_submitted,enquiries_started,tv_leads_t_plus1,tv_enquiries_t_plus1,tv_fte_t_plus1,tv_leads_t_plus2,tv_enquiries_t_plus2,tv_fte_t_plus2,tv_lead_growth_1yr,tv_enquiry_growth_1yr,tv_fte_growth_1yr,tv_lead_growth_2yr,tv_enquiry_growth_2yr,tv_fte_growth_2yr,EmployeeHeadCountCurrent,EmployeeFTECurrent,DirectContractorHeadCount,Prevailing_Curriculum,Curricula_Offered,Employee_Engagement_Score,MAC_Attrition_Pct,Teachers_Attrition_Pct,Student_Expat_Pct,Student_Local_Pct,Average_Principal_Tenure,Curricula_Offered_IB,Curricula_Offered_IGCSE,Curricula_Offered_A-Levels,Curricula_Offered_MYP,Curricula_Offered_AP,Curricula_Offered_count,school_opened_year,school_age,is_school_mature,nps_score,nps_responses_count,nps_teacher_quality_score,nps_teacher_quality_response_count,nps_education_quality_score,nps_education_quality_response_count,nps_principal_quality_score,nps_principal_quality_response_count,iso2,year,total_enrolment,total_public_enrolment,tv_total_private_enrolment_t_plus1,gdp_growth_pct,gdp_per_capita_growth_pct,market_cap,gross_savings_pct_gdp,total_population,population_0_14_pct_total,urban_population_pct_total,net_migration,inflation_pct,govt_expenditure_on_education_pct_gdp,foreign_dir_investment_net_inflows_pct_gdp,govt_expenditure_on_education_per_student_pct_gdp,household_final_consumption_expenditure,millionaires,eyp_private_enrolment,hnwi_billionaires,hnwi_centi_millionaires,hnwi_millionaire_growth_2014_to_2024,hnwi_number_of_millionaires,Academic_Performance_Index,ReportNameOneStream,iso2_code,country_name,nationality_1,nationality_2,Sum_Years,App,Total Lost/Denied,Percentage,vs Regional AVG,1st Stage,2nd Stage,CvR %,Region Avg,vs Region Avg,CvR % PY,CvR % YoY,Category,Action,Target,Plan to achieve Target,Target Date,Status,Forecast FTE vs Budget %,Forecast FTE vs LY W5 %,Forecast FTE YoY,New Enrolment YoY,Enquiries YoY,Enquiries - Enrolled CVR YoY,Enquiries - Application CVR YoY,Velocity,ReEnroll % Variance,Capacity Utilisation % Current,Capacity Utilisation % Forecast,Employee Engagement Score,MAC Attrition %,Teacher Attrition %,Principal Tenure avg.,Channel_Cross-network,Channel_Direct,Channel_Display,Channel_Email,Channel_Organic Search,Channel_Organic Social,Channel_Paid Other,Channel_Paid Search,Channel_Paid Social,Channel_Referral,Channel_Unassigned,Device_desktop,Device_mobile,Device_tablet,Years Spent_before_leaving_0,Years Spent_before_leaving_1-2,Years Spent_before_leaving_3-5,Years Spent_before_leaving_6-8,Years Spent_before_leaving_9-10,Years Spent_before_leaving_11&above,reason_for_leaving_Academic - Class Size,reason_for_leaving_Academic - Concerns with Academic Progress,reason_for_leaving_Academic - I Want a Single-Sex School for My Child,reason_for_leaving_Academic - Lack of Support for SEND,reason_for_leaving_Academic - Limited Program Offerings,reason_for_leaving_Academic - Not Suitable for Desired University Choice,reason_for_leaving_Academic - Quality of Teaching,reason_for_leaving_Early Entry to Higher Education,reason_for_leaving_Financial - Can No Longer Afford Tuition Costs,reason_for_leaving_Financial - Do Not Feel That I Am Getting Value for Money,reason_for_leaving_Graduate,reason_for_leaving_Lack of Facilities - Inadequate Facilities for SEND,reason_for_leaving_Lack of Facilities - Inadequate Sport/Recreational Facilities,reason_for_leaving_Lack of Facilities - Poor General Maintenance,reason_for_leaving_Moving to State School - Preference for State School,reason_for_leaving_Moving to State School - Proximity of State School,reason_for_leaving_Moving to State School - State School Reputation,reason_for_leaving_Relocating - Different City,reason_for_leaving_Relocating - Different Country,reason_for_leaving_School Decision - Academic Standards Not Achieved,reason_for_leaving_School Decision - Behavioural Issues for Child,reason_for_leaving_School Decision - Non-Payment of Fees,reason_for_leaving_School Decision - Sanctioned List,reason_for_leaving_Social/Personal Issue for Child - Lack of Diversity,reason_for_leaving_Social/Personal Issue for Child - Medical Issues,reason_for_leaving_Social/Personal Issue for Child - Peer Issues,reason_for_leaving_Social/Personal Issue for Child - Teacher/Staff Issues,reason_for_leaving_Temporary Leaver - Medical Leave,reason_for_leaving_Temporary Leaver - Temporary Enrolment in Another School,LeavingStandardisedGrade_Year 0,LeavingStandardisedGrade_Year 1,LeavingStandardisedGrade_Year -1,LeavingStandardisedGrade_Year 10,LeavingStandardisedGrade_Year 11,LeavingStandardisedGrade_Year 12,LeavingStandardisedGrade_Year 13,LeavingStandardisedGrade_Year 2,LeavingStandardisedGrade_Year -2,LeavingStandardisedGrade_Year 3,LeavingStandardisedGrade_Year -3,LeavingStandardisedGrade_Year 4,LeavingStandardisedGrade_Year 5,LeavingStandardisedGrade_Year 6,LeavingStandardisedGrade_Year 7,LeavingStandardisedGrade_Year 8,LeavingStandardisedGrade_Year 9
School22,2022.0,,,,,,,,,,,,,,,,,,,CIS,CIS,China International,China International,Beijing,China,610.5,,526.0,599.0,541.0,644.0,619.9,590.0,601.0,583.6,0.02851711,0.075125209,0.015397215,0.121673004,0.003338898,0.015397215,,,,,"EYFS, UKNC",,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,13.0,1.0,33.42465753,365.0,,,,,,,CN,2022.0,201754238.0,177823282.1,21318509.76,3.134188872,3.147699821,11500000000000.0,44.83357106,1412175000.0,17.12179976,63.56,-293846.0,1.973575557,,1.038413655,,6560000000000.0,352700.0,,,,,128200.0,,Sanlitun,CN,China,Chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School22,2023.0,37966.0,,,37966.0,30670.0,-319.0,,,-0.008332245,,762.2351653,0.0,0.0,51.7900877,0.0,0.0,23604.49308,762.2351653,CIS,CIS,China International,China International,Beijing,China,619.9,966.0,541.0,644.0,590.0,601.0,583.6,616.0,634.0,535.0,0.090573013,-0.066770186,-0.058557832,0.138632163,-0.01552795,-0.058557832,,,,,"EYFS, UKNC",,0.2264,0.2045,0.9537,0.0463,,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,14.0,1.0,31.23595506,445.0,4.139325843,445.0,4.121348315,445.0,4.062921348,445.0,CN,2023.0,203853836.0,182535326.2,20372041.17,5.414843301,5.524314947,10900000000000.0,42.48721346,1410710000.0,16.58961072,64.57,-567724.0,0.234836829,4.001279831,0.280991104,,7200000000000.0,331000.0,5734.5,,,,117600.0,,Sanlitun,CN,China,Chinese,,966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School22,2024.0,40366.0,,,40366.0,32609.0,50.0,,,0.001240202,,1046.326235,0.0,0.0,235.2877101,0.0,0.0,23737.29294,1046.326235,CIS,CIS,China International,China International,Beijing,China,583.6,966.0,590.0,601.0,616.0,634.0,535.0,127.0,109.0,,0.044067797,0.054908486,-0.083276217,-0.784745763,-0.818635607,-0.083276217,,,,,"EYFS, UKNC",4.28,0.3333,0.1609,0.9765,0.0235,,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,15.0,1.0,38.64306785,339.0,4.162241888,339.0,4.132743363,339.0,4.1179941,339.0,CN,2024.0,206550037.0,186177995.8,,4.977356592,5.106624828,11800000000000.0,,1408975000.0,16.00781233,65.544,-318992.0,0.218128938,,0.098998805,,,332100.0,5909.0,38.0,316.0,0.72,114300.0,,Sanlitun,CN,China,Chinese,,966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School22,2025.0,42019.0,,,42019.0,34062.0,-379.0,,,-0.008939101,,793.6816367,0.0,0.0,76.08189556,0.0,0.0,22682.83927,793.6816367,CIS,CIS,China International,China International,Beijing,China,535.0,966.0,616.0,634.0,127.0,109.0,,,,,-0.793831169,-0.82807571,,,,,109.0,109.0,,,"EYFS, UKNC",4.18,0.0,0.2122,0.9748,0.0252,0.92,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,16.0,1.0,33.17535545,211.0,4.127962085,211.0,4.142180095,211.0,3.981042654,211.0,,,,,,,,,,,,,,,,,,,,5920.0,,,,,,Sanlitun,CN,China,Chinese,,966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School22,2026.0,,,,,,,,,,,,,,,,,,,CIS,CIS,China International,China International,Beijing,China,,966.0,127.0,109.0,,,,,,,,,,,,,110.0,110.0,,,"EYFS, UKNC",,0.0,0.2122,0.9651,0.0349,1.08,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanlitun,CN,China,Chinese,,966.0,123.0,11.0,0.088709677,▼ -36 ppt,695.0,597.0,0.858992806,0.675389157,0.183603648,0.913657771,-0.054664965,Marketing Effectiveness; School Proposition,Communications using We com; Robotics Space; Swimming Pool,FY27W5 FTE +13; FY27W5 FTE +7; FY27W5 FTE +20,"Set up SeCom/split from Shunyi (Nov 25 - Feb 26): A
Set up all staff admin and teachers on the platform (Dec 25 - Feb 26): R
Ensure all parents on WeCom platform and check against isams (Jan 26 - Feb 26): R
Identify which communications will initially be sent by WeCom (Jan 26 - Feb 26): A
Admissions teams to move to WeCom (away from WeChat (Jan 26 - Mar 26): A
Trial WeCom with specific groups/classes - PA (Jan 26 - Jun 26): R
Review and plan for next steps (Jan 26 - Feb 26): R

MAC
Launch wecom with prospective parents (Jan 26 - Apr 26): R
Social media share of how we use Wecom (Jan 26 - Aug 26): R; Identify appropriate space/area (Oct 25 - Feb 26): G
Define vision/purpose with teachers/leaders (Dec 25 - Apr 26): A
Design plan space/layout (Jan 26 - Apr 26): A
Research best equipment for EY/KS2/KS2 students (Dec 25 - Apr 26): G
Order equipment for space (Jan 26 - Apr 26): R
Arrange CPD for staff to effectively use equipment (Jan 26 - Apr 26): R
Plan opportunities/curriculum use for the space (Jan 26 - Jun 26): A
Refurbish space and install (Jan 26 - Jul 26): R

MAC
Announce to parents (Jan 26 - Apr 26): R
Social media campaign (Mar 26 - Apr 26): X
Design print to show on tours (Apr 26 - May 26): X
Share progress on social media (Jun 26 - Aug 26): X; Gain approval from landlord (Nov 25): X
Check the underground can be dug deep enough (Dec 25): X
Work with designers for pool (Nov 25 - Jan 26): G
Select vendor following designs (Nov 25 - Jan 26): G
Gain verbal approval from authorities (Jan 26 - Feb 26): A
Announce to parents/begin marketing (Dec 25 - Feb 26): A
Dig/build pool (Jun 26 - Aug 26): X
Health and Safety licence from authorities (Aug 26): X

MAC
Announce to families (Nov 25 - Feb 26): F
Social media campaign (Nov 25 - Apr 26): F
Marketing in key locations (Nov 25 - Mar 26): A
Open Day to showcase of new plans (Nov 25 - Mar 26): F",FY27 W5,In Progress,-0.103389831,-0.087301587,-0.087931034,-0.169117647,0.016806723,-0.069657615,-0.120540778,173.921875,0.024317669,0.531055901,0.547619048,4.31,0.0,0.2122,1.08,5.0,19.0,0.0,1.0,10.0,5.0,1.0,8.0,0.0,5.0,24.0,50.0,26.0,2.0,15.0,21.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
School23,2020.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Tashkent,Uzbekistan,384.5,,,328.0,,442.0,478.5,1286.0,617.0,649.0,,0.347560976,0.244473342,,0.881097561,0.244473342,,,,,,,,,,,,,,,,,,,,,-12.12121212,198.0,,,,,,,UZ,2020.0,6437988.0,6415871.242,30692.16789,1.563342773,-0.31655616,5230030000.0,28.58886816,33586372.0,29.7356663,50.416,-9208.0,12.86772974,4.440219879,2.601088036,,69238698254.0,,1465.0,,,,,,Tashkent,UZ,Uzbekistan,Uzbekistani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School23,2021.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Tashkent,Uzbekistan,478.5,,,442.0,1286.0,617.0,649.0,1295.0,415.0,726.0,,0.395927602,0.356321839,,-0.061085973,0.356321839,,,,A-Levels,"IGCSE, A-Levels",,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,4.0,0.0,6.382978723,94.0,,,,,,,UZ,2021.0,6387361.0,6356668.832,30548.93494,8.034683126,5.9609061,5194010000.0,27.69150349,34243696.0,30.17765854,50.427,-9205.0,10.84923975,4.135809898,2.94839501,,77299915421.0,,1375.0,,,,,,Tashkent,UZ,Uzbekistan,Uzbekistani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School23,2022.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Tashkent,Uzbekistan,649.0,,1286.0,617.0,1295.0,415.0,726.0,1240.0,479.0,783.5,0.006998445,-0.3273906,0.118644068,-0.035769829,-0.223662885,0.118644068,,,,A-Levels,"IGCSE, A-Levels",,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,5.0,1.0,36.84210526,209.0,,,,,,,UZ,2022.0,6486930.0,6456381.065,0.0,6.001342322,3.891995112,8426820000.0,29.70286245,34938955.0,30.56825497,50.466,-5007.0,11.4466437,5.23477171,2.949474484,,85990044092.0,,,,,,,0.117065056,Tashkent,UZ,Uzbekistan,Uzbekistani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School23,2023.0,13819.0,13981.0,15948.0,11528.0,9228.0,678.6666667,448.0,-468.5,0.051647599,0.033104264,499.9930545,0.0,0.0,52.10679777,0.0,0.0,10510.00861,499.9930545,SEAI,SEA,South East Asia & India,South East Asia,Tashkent,Uzbekistan,726.0,984.0,1295.0,415.0,1240.0,479.0,783.5,949.0,381.0,781.0,-0.042471042,0.154216867,0.079201102,-0.267181467,-0.081927711,0.079201102,,,,A-Levels,"IGCSE, A-Levels",,0.0,0.1536,0.4009,0.5991,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,6.0,1.0,27.17391304,184.0,3.89673913,184.0,3.945652174,184.0,4.032608696,184.0,UZ,2023.0,6655979.0,6655979.0,70930.07144,6.291416351,4.164676153,13721570000.0,26.61272288,35652307.0,30.87106116,50.532,-6004.0,9.956590713,5.472875973,2.100849024,,91991005079.0,,2093.0,,,,,-1.543257144,Tashkent,UZ,Uzbekistan,Uzbekistani,,984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School23,2024.0,14757.0,14949.0,17053.0,12269.0,9353.0,1820.666667,1512.0,2397.0,0.14074055,0.112525117,438.5969967,0.0,0.0,48.10343863,0.0,0.0,12214.45248,438.5969967,SEAI,SEA,South East Asia & India,South East Asia,Tashkent,Uzbekistan,783.5,800.0,1240.0,479.0,949.0,381.0,781.0,138.0,73.0,,-0.234677419,-0.204592902,-0.00319081,-0.888709677,-0.847599165,-0.00319081,,,,A-Levels,"IGCSE, A-Levels",4.01,0.0,0.15,0.3946,0.6054,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,7.0,1.0,25.0,236.0,4.046610169,236.0,4.021186441,236.0,4.012711864,236.0,UZ,2024.0,6836593.0,6765662.929,,6.5,4.421798003,18799570000.0,28.29761712,36361859.0,31.10342626,50.626,-7066.0,9.62825466,,2.469357304,,98849729326.0,,3377.0,,,,,-0.532293123,Tashkent,UZ,Uzbekistan,Uzbekistani,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School23,2025.0,15541.66667,15744.0,17960.0,12921.0,9851.0,2043.333333,1273.0,2243.0,0.151376713,0.087969042,407.2502185,4020.828391,0.0,33.03900627,1160.713177,0.0,14222.32747,4428.078609,SEAI,SEA,South East Asia & India,South East Asia,Tashkent,Uzbekistan,781.0,800.0,949.0,381.0,138.0,73.0,,,,,-0.854583772,-0.80839895,,,,,182.0,176.0,,A-Levels,"IGCSE, A-Levels",4.09,0.1714,0.1615,0.3873,0.6127,4.92,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,8.0,1.0,31.70731707,82.0,4.463414634,82.0,4.268292683,82.0,4.268292683,82.0,,,,,,,,,,,,,,,,,,,,3459.0,,,,,-1.097130418,Tashkent,UZ,Uzbekistan,Uzbekistani,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School23,2026.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Tashkent,Uzbekistan,,800.0,138.0,73.0,,,,,,,,,,,,,183.0,178.0,,A-Levels,"IGCSE, A-Levels",,0.1667,0.1615,0.3871,0.6129,5.08,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tashkent,UZ,Uzbekistan,Uzbekistani,,800.0,198.0,24.0,0.121212121,▼ -33 ppt,983.0,484.0,0.492370295,0.76928093,-0.276910635,0.367038217,0.125332078,Competitors; Marketing Effectiveness,Looking at keeping both Sayram and Kalandar to start a Local Curriculum school; Offering more subject options in IGCSE/AS/A2; Providing better EAL and SEN provision; Increasing the FTE target,750; 14; 24; 140,"Market research - planning to launch a local-curriculum provision in Tashkent, specifically designed to serve the needs of the local community. This initiative aims to provide high-quality education that is culturally relevant and aligned with national standards while benefiting from the school’s established expertise, facilities, and teaching practices. The new provision will complement existing offerings and broaden access to quality education for families in the area.; Offering more subject options (3) in IGCSE/AS/A2. We have done a student survey and will be looking at adding Media Studies, Politics and Global Perspectives. We will also group more groups in Business, Travel and Tourism, Seperate Sciences and History to allow more students to choose these.; As part of market research, we need to understand how many families within our target demographic—those who can afford our school fees—have children with special educational needs (SEN). This information will help determine whether it is viable to offer a tailored fee structure for these students, as they typically require 1:1 support. A key consideration will be staffing, as the school currently has only one qualified SEN teacher, which may limit the number of students we can support and influence any decisions about additional resourcing or adjustments to the staffing model.; Marketing will play a key role in supporting student recruitment and retention, with a particular focus on promoting the strengths of the new school, including its facilities, staffing, and overall learning environment. The MAC team will make strategic use of existing data to analyse competitor provision and identify areas where the school can offer a clearly differentiated and superior experience. This will enable the school to position its offer confidently within the local market and communicate its unique strengths more effectively to prospective families.

A central focus of the marketing strategy will remain the school’s British School Overseas (BSO) status, as the only BSO-accredited school in the country. This distinction provides a significant competitive advantage and will be used consistently as a key message across all marketing platforms. The forthcoming BSO inspection report, in which the school was judged to be outstanding against almost all standards, will further strengthen this narrative and provide strong external validation of the quality of education, leadership, and pastoral care on offer.

By aligning market analysis with a clear articulation of the school’s unique strengths, the marketing strategy will support sustained growth, enhance the school’s reputation, and reinforce its position as the leading choice for British international education in the region.",2026-08-02 00:00:00,New,0.0,0.038461538,0.038461538,0.080745342,-0.116147309,0.101601656,0.121867509,57.05376344,-0.068005477,1.00125,1.0125,4.01,0.1667,0.1615,5.08,10.0,19.0,0.0,2.0,25.0,15.0,6.0,28.0,0.0,3.0,13.0,34.0,85.0,2.0,17.0,22.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,14.0,1.0,6.0,2.0,2.0,0.0,2.0,2.0,4.0,8.0,2.0,4.0
School24,2020.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Yangon,Myanmar,416.0,,,188.0,1.0,196.0,246.0,412.0,363.0,200.0,,0.042553191,-0.408653846,,0.930851064,-0.408653846,,,,,,,,,,,,,,,,,,,,,3.240740741,216.0,,,,,,,MM,2020.0,,,0.0,-9.04834718,-9.693060345,,,53016522.0,25.1457482,31.141,-66213.0,,,2.413932229,,,,1920.0,,,,,,Yangon,MM,Myanmar,Myanmarese,Burmese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School24,2021.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Yangon,Myanmar,246.0,,1.0,196.0,412.0,363.0,200.0,294.0,195.0,211.0,411.0,0.852040816,-0.18699187,293.0,-0.005102041,-0.18699187,,,,A-Levels,"IGCSE, A-Levels",,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,4.0,0.0,-19.29824561,114.0,,,,,,,MM,2021.0,,,0.0,-12.01637248,-12.62710001,,,53387102.0,24.93630484,31.448,-35370.0,,,3.114925617,,,,1920.0,,,,,,Yangon,MM,Myanmar,Myanmarese,Burmese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School24,2022.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Yangon,Myanmar,200.0,,412.0,363.0,294.0,195.0,211.0,166.0,130.0,188.0,-0.286407767,-0.462809917,0.055,-0.597087379,-0.641873278,0.055,,,,A-Levels,"IGCSE, A-Levels",,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,5.0,1.0,-5.925925926,135.0,,,,,,,MM,2022.0,,,0.0,4.037493436,3.322028415,,,53756787.0,24.72809131,31.771,-34988.0,,,1.989460761,,,,,,,,,0.642336843,Yangon,MM,Myanmar,Myanmarese,Burmese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School24,2023.0,30617.33333,30219.0,34463.0,27170.0,20643.0,10264.33333,8765.0,11893.0,0.504315498,0.408548522,84.17211,0.0,0.0,6.053164236,0.0,0.0,6184.51005,84.17211,SEAI,SEA,South East Asia & India,South East Asia,Yangon,Myanmar,211.0,1150.0,294.0,195.0,166.0,130.0,188.0,292.0,138.0,207.0,-0.43537415,-0.333333333,-0.109004739,-0.006802721,-0.292307692,-0.109004739,,,,A-Levels,"IGCSE, A-Levels",,0.0,0.1832,0.199,0.801,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,6.0,1.0,-30.0,120.0,3.666666667,120.0,3.758333333,120.0,3.791666667,120.0,MM,2023.0,,,0.0,0.958446625,0.255328678,,,54133798.0,24.51572606,32.112,-34989.0,,,2.277151317,,,,1610.0,,,,,0.430065131,Yangon,MM,Myanmar,Myanmarese,Burmese,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School24,2024.0,32148.33333,31730.0,36186.0,28529.0,21676.0,11018.33333,9633.0,12439.0,0.521454488,0.435941531,172.25017,0.0,0.0,16.14387351,0.0,0.0,6565.58538,172.25017,SEAI,SEA,South East Asia & India,South East Asia,Yangon,Myanmar,188.0,1150.0,166.0,130.0,292.0,138.0,207.0,18.0,9.0,,0.759036145,0.061538462,0.10106383,-0.891566265,-0.930769231,0.10106383,,,,A-Levels,"IGCSE, A-Levels",3.51,1.1765,0.184,0.283,0.717,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,7.0,1.0,-28.86597938,97.0,3.608247423,97.0,3.628865979,97.0,3.845360825,97.0,MM,2024.0,,,,-0.972046414,-1.637609453,,,54500091.0,24.30053007,32.47,-37979.0,,,1.478564203,,,,1801.0,,,,,-0.343442643,Yangon,MM,Myanmar,Myanmarese,Burmese,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School24,2025.0,32148.33333,31730.0,36186.0,28529.0,21676.0,8905.0,7423.0,10064.0,0.383120608,0.30538528,159.53673,0.0,0.0,20.05954292,0.0,0.0,5944.54802,159.53673,SEAI,SEA,South East Asia & India,South East Asia,Yangon,Myanmar,207.0,1150.0,292.0,138.0,18.0,9.0,,,,,-0.938356164,-0.934782609,,,,,61.0,61.0,,A-Levels,"IGCSE, A-Levels",3.91,0.3429,0.2308,0.3298,0.6702,3.8,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,8.0,1.0,-2.040816327,49.0,4.224489796,49.0,4.06122449,49.0,3.836734694,49.0,,,,,,,,,,,,,,,,,,,,2271.0,,,,,0.548816455,Yangon,MM,Myanmar,Myanmarese,Burmese,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
